City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
254,Laguna,US,2022-01-29 18:35:09,38.421,-121.4238,62.96,73,0,1.01,clear sky
255,Sembakung,ID,2022-01-29 18:37:17,3.8167,117.25,76.93,96,100,1.86,overcast clouds
256,Buchanan,LR,2022-01-29 18:37:17,5.8808,-10.0467,84.16,79,100,6.89,overcast clouds
257,Coracao De Jesus,BR,2022-01-29 18:37:18,-16.6853,-44.365,77.99,69,76,6.58,broken clouds
258,Norman Wells,CA,2022-01-29 18:37:18,65.282,-126.8329,-30.96,68,75,5.75,broken clouds
259,Vardo,NO,2022-01-29 18:37:19,70.3705,31.1107,21.65,76,100,3.09,overcast clouds
260,Pitimbu,BR,2022-01-29 18:37:19,-7.4706,-34.8086,84.79,72,87,5.73,light rain
261,Grindavik,IS,2022-01-29 18:37:20,63.8424,-22.4338,36.07,80,75,21.85,broken clouds
262,Porto Velho,BR,2022-01-29 18:37:20,-8.7619,-63.9039,80.65,83,75,2.3,broken clouds
263,Racari,RO,2022-01-29 18:37:20,44.6333,25.7333,39.27,67,4,4.47,clear sky
264,Atar,MR,2022-01-29 18:37:21,20.5169,-13.0499,78.13,17,100,5.08,overcast clouds
265,Vostok,RU,2022-01-29 18:34:52,46.4856,135.8833,-17.07,99,100,3.87,overcast clouds
266,Naze,JP,2022-01-29 18:37:21,28.3667,129.4833,56.97,78,100,12.26,overcast clouds
267,Hami,CN,2022-01-29 18:37:22,42.8,93.45,20.8,47,0,4.83,clear sky
268,Port Lincoln,AU,2022-01-29 18:36:12,-34.7333,135.8667,64.26,88,32,14.38,scattered clouds
269,Leszno,PL,2022-01-29 18:37:22,51.8403,16.5749,44.15,84,100,27.2,overcast clouds
270,Shubarkuduk,KZ,2022-01-29 18:37:23,49.1447,56.4872,15.55,96,99,7.99,overcast clouds
271,Trairi,BR,2022-01-29 18:37:23,-3.2778,-39.2689,83.16,60,49,10.09,scattered clouds
272,Viedma,AR,2022-01-29 18:37:29,-40.8135,-62.9967,95.65,23,89,12.5,overcast clouds
273,Samandag,TR,2022-01-29 18:37:29,36.0842,35.9771,43.32,84,92,10.78,overcast clouds
274,Nuuk,GL,2022-01-29 18:37:29,64.1835,-51.7216,12.81,85,100,11.5,snow
275,Severo-Kurilsk,RU,2022-01-29 18:37:30,50.6789,156.125,23.43,75,86,19.39,overcast clouds
276,Bahia Blanca,AR,2022-01-29 18:37:30,-38.7196,-62.2724,96.53,20,0,13.8,clear sky
277,Kommunisticheskiy,RU,2022-01-29 18:37:30,61.6789,64.4819,2.21,94,100,4.41,overcast clouds
278,Mardin,TR,2022-01-29 18:37:31,37.3131,40.7436,32.11,94,100,0.89,overcast clouds
279,Kyzyl-Suu,KG,2022-01-29 18:37:32,42.3414,78.0056,20.66,70,95,9.42,overcast clouds
280,Sheridan,US,2022-01-29 18:37:32,44.8333,-106.9173,51.98,30,0,1.99,clear sky
281,Banyo,CM,2022-01-29 18:37:33,6.75,11.8167,70.02,24,100,4.72,overcast clouds
282,Taltal,CL,2022-01-29 18:34:32,-25.4,-70.4833,68.92,68,11,7.23,few clouds
283,Leningradskiy,RU,2022-01-29 18:37:33,69.3833,178.4167,-6.07,85,54,3.29,broken clouds
284,Boddam,GB,2022-01-29 18:37:33,57.4667,-1.7833,42.12,71,7,39.44,clear sky
285,Teya,RU,2022-01-29 18:37:34,60.3778,92.6267,3.24,98,100,3.31,overcast clouds
286,La Palma,US,2022-01-29 18:37:34,33.8464,-118.0467,67.37,25,100,3.0,overcast clouds
287,Cabo San Lucas,MX,2022-01-29 18:37:35,22.8909,-109.9124,80.62,63,0,4.0,clear sky
288,Yantzaza,EC,2022-01-29 18:37:35,-3.8278,-78.7594,85.15,54,100,1.81,light rain
289,Sur,OM,2022-01-29 18:37:35,22.5667,59.5289,71.53,54,5,3.62,clear sky
290,Oranjemund,,2022-01-29 18:37:36,-28.55,16.4333,65.8,85,38,11.23,scattered clouds
291,Uyemskiy,RU,2022-01-29 18:37:36,64.4743,40.8524,15.85,92,100,8.95,overcast clouds
292,Newport,GB,2022-01-29 18:37:37,51.5877,-2.9984,49.44,73,8,3.0,clear sky
293,Bismarck,US,2022-01-29 18:37:06,46.8083,-100.7837,37.87,64,0,17.27,clear sky
294,Bilma,NE,2022-01-29 18:33:10,18.6853,12.9164,63.23,16,0,10.13,clear sky
295,Doha,QA,2022-01-29 18:37:38,25.2867,51.5333,62.58,61,0,8.05,clear sky
296,Shu,KZ,2022-01-29 18:37:38,43.5983,73.7614,32.97,78,94,3.76,overcast clouds
297,Anamur,TR,2022-01-29 18:37:38,36.0751,32.8369,46.42,70,100,9.66,overcast clouds
298,Honiara,SB,2022-01-29 18:33:09,-9.4333,159.95,77.11,89,100,2.68,moderate rain
299,Okhotsk,RU,2022-01-29 18:33:42,59.3833,143.3,13.57,80,100,15.88,overcast clouds
300,Mirosov,CZ,2022-01-29 18:37:39,49.6878,13.6581,41.2,87,100,24.14,overcast clouds
301,Hualmay,PE,2022-01-29 18:37:39,-11.0964,-77.6139,75.38,70,74,11.3,broken clouds
302,Nouakchott,MR,2022-01-29 18:37:40,18.0858,-15.9785,73.33,60,100,16.42,overcast clouds
303,Bay-Khaak,RU,2022-01-29 18:37:40,51.1667,94.5,-21.87,94,97,3.53,overcast clouds
304,Pedasi,PA,2022-01-29 18:37:41,7.5333,-80.0333,92.07,69,4,14.81,clear sky
305,Kuryk,KZ,2022-01-29 18:37:41,43.2,51.65,39.74,93,100,13.8,overcast clouds
306,Malaya Vishera,RU,2022-01-29 18:37:42,58.8454,32.2222,20.1,93,100,11.36,overcast clouds
307,Sitka,US,2022-01-29 18:35:50,57.0531,-135.33,37.29,93,100,8.05,moderate rain
308,Ayan,RU,2022-01-29 18:37:42,56.45,138.1667,0.82,82,100,19.95,overcast clouds
309,Ambon,ID,2022-01-29 18:37:42,-3.6954,128.1814,77.14,94,40,3.44,scattered clouds
310,Dahuk,IQ,2022-01-29 18:37:43,36.8695,42.994,36.57,80,93,4.41,overcast clouds
311,Kodiak,US,2022-01-29 18:37:43,57.79,-152.4072,31.51,64,100,23.02,overcast clouds
312,Point Pleasant,US,2022-01-29 18:37:44,40.0832,-74.0682,20.1,94,100,7.0,snow
313,Maumere,ID,2022-01-29 18:37:44,-8.6199,122.2111,79.66,84,100,5.17,light rain
314,Yerbogachen,RU,2022-01-29 18:37:44,61.2767,108.0108,-24.39,100,80,3.29,broken clouds
315,Archidona,ES,2022-01-29 18:37:45,37.0965,-4.3887,55.22,45,0,4.43,clear sky
316,Yulara,AU,2022-01-29 18:37:45,-25.2406,130.9889,80.44,69,100,17.27,overcast clouds
317,Sao Filipe,CV,2022-01-29 18:37:46,14.8961,-24.4956,71.06,71,100,11.9,overcast clouds
318,Riyadh,SA,2022-01-29 18:37:51,24.6877,46.7219,55.54,33,0,11.27,clear sky
319,Asau,RO,2022-01-29 18:37:51,46.4333,26.4,27.28,88,100,6.98,overcast clouds
320,Pingdingshan,CN,2022-01-29 18:37:52,33.7385,113.3012,27.75,94,14,1.68,few clouds
321,Singtam,IN,2022-01-29 18:37:52,27.2333,88.5,52.0,79,21,4.0,few clouds
322,Ternate,ID,2022-01-29 18:35:56,0.8,127.4,79.25,83,97,5.19,overcast clouds
323,Sompeta,IN,2022-01-29 18:37:53,18.9333,84.6,63.93,55,0,4.21,clear sky
324,Pakxan,LA,2022-01-29 18:37:53,18.3778,103.6601,72.59,55,79,3.85,broken clouds
325,Great Yarmouth,GB,2022-01-29 18:37:54,52.6083,1.7305,50.22,68,70,22.77,broken clouds
326,Hovd,MN,2022-01-29 18:37:54,48.0056,91.6419,-12.89,73,12,3.02,few clouds
327,Contamana,PE,2022-01-29 18:37:55,-7.3333,-75.0167,95.32,37,100,7.81,overcast clouds
328,Galle,LK,2022-01-29 18:37:55,6.0367,80.217,78.4,85,100,4.68,overcast clouds
329,Shetpe,KZ,2022-01-29 18:37:56,44.1667,52.1167,31.6,70,33,6.55,scattered clouds
330,Tabuk,PH,2022-01-29 18:37:56,17.4189,121.4443,71.94,91,88,2.71,overcast clouds
331,Billings,US,2022-01-29 18:33:17,45.7833,-108.5007,50.5,27,75,16.11,broken clouds
332,Sorong,ID,2022-01-29 18:37:57,-0.8833,131.25,80.37,80,100,9.01,overcast clouds
333,Porosozero,RU,2022-01-29 18:37:57,62.7191,32.727,18.82,85,100,12.59,overcast clouds
334,San Cristobal,VE,2022-01-29 18:37:57,7.7669,-72.225,80.78,35,6,9.86,clear sky
335,Sorland,NO,2022-01-29 18:37:58,67.667,12.6934,32.0,83,100,18.5,light snow
336,Fonte Boa,BR,2022-01-29 18:37:58,-2.4959,-66.2662,80.4,92,100,0.92,overcast clouds
337,Beringovskiy,RU,2022-01-29 18:37:59,63.05,179.3167,-10.68,100,99,4.72,overcast clouds
338,Ahipara,NZ,2022-01-29 18:37:59,-35.1667,173.1667,60.06,85,41,6.67,scattered clouds
339,Sisimiut,GL,2022-01-29 18:37:59,66.9395,-53.6735,10.13,89,100,27.13,snow
340,Wadi Musa,JO,2022-01-29 18:38:00,30.3222,35.4793,41.16,54,0,4.5,clear sky
341,Geraldton,AU,2022-01-29 18:38:00,-28.7667,114.6,70.21,88,0,5.75,clear sky
342,Chapais,CA,2022-01-29 18:33:01,49.7834,-74.8492,-4.22,76,6,4.41,clear sky
343,Maues,BR,2022-01-29 18:38:01,-3.3836,-57.7186,78.42,96,100,4.45,overcast clouds
344,Suluq,LY,2022-01-29 18:38:01,31.6682,20.2521,53.69,62,100,24.11,overcast clouds
345,Luderitz,,2022-01-29 18:34:35,-26.6481,15.1594,68.22,78,53,10.33,broken clouds
346,San Miguel,SV,2022-01-29 18:38:02,13.4833,-88.1833,92.8,36,0,4.61,clear sky
347,Berlevag,NO,2022-01-29 18:38:02,70.8578,29.0864,19.02,80,95,8.28,overcast clouds
348,Roald,NO,2022-01-29 18:38:03,62.5833,6.1333,37.0,87,75,23.02,broken clouds
349,Amapa,BR,2022-01-29 18:38:03,1.0,-52.0,76.14,96,100,3.44,light rain
350,Bonavista,CA,2022-01-29 18:38:03,48.6499,-53.1147,36.12,86,100,18.14,overcast clouds
351,Maragogi,BR,2022-01-29 18:38:04,-9.0122,-35.2225,78.19,66,100,1.81,overcast clouds
352,Ossora,RU,2022-01-29 18:33:12,59.2353,163.0719,25.83,96,100,21.68,snow
353,Belyy Yar,RU,2022-01-29 18:38:05,53.6039,91.3903,-14.91,84,20,0.0,smoke
354,Masvingo,ZW,2022-01-29 18:38:05,-20.0637,30.8277,67.95,88,100,9.69,overcast clouds
355,Spornoye,RU,2022-01-29 18:38:05,50.8448,37.2913,32.02,96,97,11.27,snow
356,Kimbe,PG,2022-01-29 18:38:06,-5.5502,150.1429,75.74,94,100,2.24,light rain
357,Rawson,AR,2022-01-29 18:38:06,-43.3002,-65.1023,82.87,32,24,3.18,few clouds
358,Voyvozh,RU,2022-01-29 18:38:07,62.892,54.9635,13.1,94,100,8.5,overcast clouds
359,Thompson,CA,2022-01-29 18:38:07,55.7435,-97.8558,-2.04,71,20,2.3,few clouds
360,Kamaishi,JP,2022-01-29 18:38:07,39.2667,141.8833,27.82,62,32,14.36,scattered clouds
361,Muros,ES,2022-01-29 18:38:08,42.7762,-9.0603,59.5,68,11,3.62,few clouds
362,Dunedin,NZ,2022-01-29 18:38:08,-45.8742,170.5036,59.81,81,100,1.99,light rain
363,Piracanjuba,BR,2022-01-29 18:38:14,-17.3028,-49.0167,75.65,80,100,7.52,overcast clouds
364,Bandarbeyla,SO,2022-01-29 18:34:11,9.4942,50.8122,76.15,68,81,22.86,broken clouds
365,Barlad,RO,2022-01-29 18:38:14,46.2333,27.6667,31.21,81,98,3.74,overcast clouds
366,Havre-Saint-Pierre,CA,2022-01-29 18:38:15,50.2334,-63.5986,5.59,60,75,14.97,broken clouds
367,Saint George,US,2022-01-29 18:38:15,37.1041,-113.5841,59.47,30,0,3.44,clear sky
368,Darnah,LY,2022-01-29 18:38:15,32.767,22.6367,54.09,73,83,26.19,broken clouds
369,Maridi,SS,2022-01-29 18:38:16,4.9158,29.4742,73.54,28,10,4.72,clear sky
370,Nantucket,US,2022-01-29 18:38:16,41.2835,-70.0995,30.31,91,100,42.57,mist
371,Joao Pinheiro,BR,2022-01-29 18:38:17,-17.7425,-46.1725,79.7,64,100,1.63,overcast clouds
372,Rumoi,JP,2022-01-29 18:38:17,43.9344,141.6428,17.67,69,100,20.4,light snow
373,Bakel,SN,2022-01-29 18:38:18,14.905,-12.4568,90.99,11,95,8.28,overcast clouds
374,Guerrero Negro,MX,2022-01-29 18:38:18,27.9769,-114.0611,69.78,29,7,4.18,clear sky
375,Marakkanam,IN,2022-01-29 18:38:19,12.2,79.95,76.95,77,99,12.8,overcast clouds
376,Dongsheng,CN,2022-01-29 18:38:19,39.8161,109.9776,19.58,52,100,11.7,overcast clouds
377,Lorengau,PG,2022-01-29 18:38:19,-2.0226,147.2712,80.55,80,96,7.96,overcast clouds
378,Maksatikha,RU,2022-01-29 18:38:20,57.797,35.8825,19.31,93,100,4.03,overcast clouds
379,Lavrentiya,RU,2022-01-29 18:38:20,65.5833,-171.0,-4.56,84,6,3.78,clear sky
380,Nyurba,RU,2022-01-29 18:38:21,63.2842,118.3319,-20.06,99,97,5.06,overcast clouds
381,Santiago,CL,2022-01-29 18:37:30,-33.4569,-70.6483,84.29,37,0,18.41,clear sky
382,Gravdal,NO,2022-01-29 18:38:21,68.1214,13.5031,29.61,78,100,8.32,overcast clouds
383,Sarangani,PH,2022-01-29 18:38:22,5.4033,125.4636,80.91,75,100,6.49,overcast clouds
384,Vynohradove,UA,2022-01-29 18:38:22,46.3696,32.9398,31.24,80,99,9.48,overcast clouds
385,Gouyave,GD,2022-01-29 18:38:23,12.1646,-61.7296,84.97,54,20,20.71,few clouds
386,Mazamari,PE,2022-01-29 18:38:23,-11.3258,-74.5308,87.03,52,100,3.6,moderate rain
387,Romanovka,RU,2022-01-29 18:35:56,51.7443,42.7527,27.41,98,99,6.51,snow
388,Koslan,RU,2022-01-29 18:38:24,63.4564,48.8989,17.2,94,100,8.84,light snow
389,Churapcha,RU,2022-01-29 18:38:24,62.0025,132.4325,-38.76,100,53,2.37,broken clouds
390,Makakilo City,US,2022-01-29 18:38:24,21.3469,-158.0858,75.18,69,0,4.61,clear sky
391,Lapua,FI,2022-01-29 18:38:25,62.9693,23.0088,32.68,96,100,9.93,light snow
392,Mehamn,NO,2022-01-29 18:38:25,71.0357,27.8492,19.62,84,99,7.05,overcast clouds
393,Norrtalje,SE,2022-01-29 18:38:26,59.758,18.705,42.73,95,100,11.52,moderate rain
394,Sechura,PE,2022-01-29 18:38:26,-5.5569,-80.8222,82.74,56,52,14.99,broken clouds
395,Los Llanos De Aridane,ES,2022-01-29 18:38:26,28.6585,-17.9182,62.35,76,20,10.36,few clouds
396,Krasnoselkup,RU,2022-01-29 18:38:27,65.7,82.4667,-9.53,99,100,8.05,overcast clouds
397,Aripuana,BR,2022-01-29 18:38:27,-9.1667,-60.6333,72.84,99,100,3.56,overcast clouds
398,Stornoway,GB,2022-01-29 18:38:28,58.2093,-6.3865,41.94,75,40,8.01,scattered clouds
399,Micheweni,TZ,2022-01-29 18:38:28,-4.9667,39.8333,80.37,76,100,9.01,overcast clouds
400,Ballina,AU,2022-01-29 18:38:28,-28.8667,153.5667,69.98,94,40,4.61,scattered clouds
401,Ardakan,IR,2022-01-29 18:38:29,32.31,54.0175,46.78,27,0,5.84,clear sky
402,Acarau,BR,2022-01-29 18:38:29,-2.8856,-40.12,83.41,63,90,11.9,overcast clouds
403,Simpang,ID,2022-01-29 18:38:30,-1.2667,104.0833,74.35,93,91,0.83,overcast clouds
404,Mondlo,ZA,2022-01-29 18:38:30,-27.983,30.7177,60.53,97,100,5.32,overcast clouds
405,Shanghai,CN,2022-01-29 18:38:30,31.2222,121.4581,38.93,71,100,1.01,light rain
406,Botwood,CA,2022-01-29 18:38:31,49.1499,-55.3482,33.91,99,100,5.61,snow
407,Keuruu,FI,2022-01-29 18:38:31,62.2667,24.7,30.38,95,100,14.61,light snow
408,Qui Nhon,VN,2022-01-29 18:38:32,13.7667,109.2333,71.49,86,100,5.17,overcast clouds
409,Faya,SA,2022-01-29 18:38:32,18.3851,42.4509,54.12,68,0,5.14,clear sky
410,Rock Springs,US,2022-01-29 18:38:33,41.5875,-109.2029,31.44,29,0,16.11,clear sky
411,Sistranda,NO,2022-01-29 18:38:33,63.7256,8.834,39.16,81,100,26.26,overcast clouds
412,Riachao Das Neves,BR,2022-01-29 18:38:39,-11.7461,-44.91,75.9,87,100,6.49,light rain
413,Kodinsk,RU,2022-01-29 18:38:39,58.6881,99.1844,-3.6,99,100,2.59,overcast clouds
414,Kyabe,TD,2022-01-29 18:38:39,9.4515,18.9449,80.1,16,21,6.11,few clouds
415,Novobirilyussy,RU,2022-01-29 18:38:40,56.9514,90.6661,-6.0,97,83,4.0,broken clouds
416,Kudahuvadhoo,MV,2022-01-29 18:37:09,2.6708,72.8944,81.48,71,100,9.1,overcast clouds
417,Necochea,AR,2022-01-29 18:38:40,-38.5473,-58.7368,88.03,37,0,13.22,clear sky
418,Fairhope,US,2022-01-29 18:38:41,30.523,-87.9033,46.96,26,0,4.0,clear sky
419,Tumpat,MY,2022-01-29 18:38:41,6.1978,102.171,75.18,94,20,0.0,few clouds
420,Karagaylinskiy,RU,2022-01-29 18:38:42,54.172,86.5521,-3.66,100,38,2.75,scattered clouds
421,Pointe Michel,DM,2022-01-29 18:38:42,15.25,-61.3833,83.34,44,20,3.44,few clouds
422,Maniitsoq,GL,2022-01-29 18:38:43,65.4167,-52.9,10.11,75,100,29.3,light snow
423,Afsin,TR,2022-01-29 18:38:43,38.2477,36.914,7.72,92,100,1.5,overcast clouds
424,Adelanto,US,2022-01-29 18:38:43,34.5828,-117.4092,58.87,22,100,2.19,overcast clouds
425,Rio Grande,BR,2022-01-29 18:38:44,-32.035,-52.0986,80.71,52,0,14.18,clear sky
426,Karratha,AU,2022-01-29 18:38:10,-20.7377,116.8463,81.59,61,95,18.48,overcast clouds
427,Pareora,NZ,2022-01-29 18:38:44,-44.4871,171.2132,58.17,97,99,3.4,overcast clouds
428,Caborca,MX,2022-01-29 18:38:45,30.5838,-111.101,66.13,21,0,3.22,clear sky
429,Piacabucu,BR,2022-01-29 18:38:45,-10.4056,-36.4344,78.66,66,100,9.69,light rain
430,Adrar,MR,2022-01-29 18:38:46,20.5022,-10.0711,81.21,11,100,8.99,overcast clouds
431,Ewa Beach,US,2022-01-29 18:38:46,21.3156,-158.0072,76.59,68,0,4.61,clear sky
432,Inuvik,CA,2022-01-29 18:38:46,68.3499,-133.7218,-10.19,73,40,1.14,scattered clouds
433,Ariquemes,BR,2022-01-29 18:38:47,-9.9133,-63.0408,75.88,97,100,5.03,overcast clouds
434,Namatanai,PG,2022-01-29 18:38:47,-3.6667,152.4333,79.12,82,100,2.13,light rain
435,Auki,SB,2022-01-29 18:35:21,-8.7676,160.7034,77.45,89,96,7.05,light rain
436,Chicama,PE,2022-01-29 18:38:48,-7.8447,-79.1469,70.34,57,70,11.95,broken clouds
437,Gidole,ET,2022-01-29 18:38:48,5.65,37.3667,66.0,23,12,2.3,few clouds
438,Yar-Sale,RU,2022-01-29 18:37:12,66.8333,70.8333,-7.83,96,100,8.23,overcast clouds
439,Gien,FR,2022-01-29 18:38:49,47.6933,2.6309,46.42,96,100,10.47,overcast clouds
440,Panzos,GT,2022-01-29 18:38:49,15.4,-89.6667,86.92,90,76,4.07,broken clouds
441,Teocaltiche,MX,2022-01-29 18:38:50,21.4333,-102.5833,66.27,39,0,3.74,clear sky
442,Bani,DO,2022-01-29 18:38:50,18.2833,-70.3333,89.04,55,1,9.71,clear sky
443,King City,US,2022-01-29 18:36:04,36.2127,-121.126,49.08,30,100,1.01,overcast clouds
444,Gerash,IR,2022-01-29 18:38:51,27.6652,54.1371,51.94,36,6,4.56,clear sky
445,Arman,RU,2022-01-29 18:38:51,59.7,150.1667,7.48,81,100,14.85,overcast clouds
446,Tautira,PF,2022-01-29 18:38:52,-17.7333,-149.15,78.82,76,99,15.08,overcast clouds
447,Mount Gambier,AU,2022-01-29 18:38:52,-37.8333,140.7667,62.51,82,100,8.05,overcast clouds
448,Pavlohrad,UA,2022-01-29 18:38:52,48.5167,35.8667,32.97,95,100,11.72,overcast clouds
449,Lebedinyy,RU,2022-01-29 18:38:53,58.5167,125.5167,-15.7,99,100,4.03,overcast clouds
450,Mocuba,MZ,2022-01-29 18:38:53,-16.8392,36.9856,72.99,97,1,4.41,clear sky
451,Glucholazy,PL,2022-01-29 18:38:54,50.315,17.3836,38.44,87,100,14.38,overcast clouds
452,Pontianak,ID,2022-01-29 18:38:54,-0.0333,109.3333,76.98,94,20,0.0,mist
453,Inta,RU,2022-01-29 18:38:54,66.0317,60.1659,8.65,88,100,7.16,overcast clouds
454,Poum,NC,2022-01-29 18:38:55,-20.2333,164.0167,80.73,80,32,8.77,scattered clouds
455,Resistencia,AR,2022-01-29 18:38:55,-27.4606,-58.9839,95.09,29,0,13.8,light rain
456,Ouesso,CG,2022-01-29 18:38:56,1.6136,16.0517,79.05,25,99,1.19,overcast clouds
457,Turayf,SA,2022-01-29 18:38:56,31.6725,38.6637,43.05,70,40,6.91,scattered clouds
458,Ojinaga,MX,2022-01-29 18:38:57,29.5667,-104.4167,57.58,34,100,0.0,overcast clouds
459,Klyuchi,RU,2022-01-29 18:39:02,52.2667,79.1667,3.81,82,74,10.38,broken clouds
460,Kamenka,RU,2022-01-29 18:39:03,51.3223,42.7678,31.75,98,100,7.9,overcast clouds
461,Kibre Mengist,ET,2022-01-29 18:39:03,5.8833,38.9833,58.89,28,5,3.0,clear sky
462,Tukrah,LY,2022-01-29 18:39:04,32.5341,20.5791,53.08,63,100,29.17,overcast clouds
463,Diamantino,BR,2022-01-29 18:39:04,-14.4086,-56.4461,77.59,90,100,5.28,moderate rain
464,Ginda,IN,2022-01-29 18:39:04,30.6945,78.4932,40.12,42,0,8.68,clear sky
465,Birao,CF,2022-01-29 18:39:05,10.2849,22.7882,70.93,15,87,6.73,overcast clouds
466,Port Hardy,CA,2022-01-29 18:38:01,50.6996,-127.4199,46.76,87,100,19.57,light rain
467,Hornepayne,CA,2022-01-29 18:39:05,49.2138,-84.7705,11.93,81,100,3.24,overcast clouds
468,Les Ponts-De-Ce,FR,2022-01-29 18:39:06,47.4231,-0.5248,49.1,86,99,6.06,overcast clouds
469,Qasigiannguit,GL,2022-01-29 18:39:06,68.8193,-51.1922,14.25,83,96,10.67,overcast clouds
470,Beziers,FR,2022-01-29 18:39:07,43.3476,3.219,49.32,57,0,12.66,clear sky
471,Durazno,UY,2022-01-29 18:39:07,-33.4131,-56.5006,81.34,41,0,6.69,clear sky
472,Carballo,ES,2022-01-29 18:39:08,43.213,-8.691,58.42,83,99,2.53,overcast clouds
473,Leua,SK,2022-01-29 18:39:08,48.2156,18.6071,36.21,99,100,11.5,light snow
474,Tateyama,JP,2022-01-29 18:39:08,34.9833,139.8667,41.09,70,20,3.44,few clouds
475,Saint John,CA,2022-01-29 18:36:32,45.2727,-66.0677,17.19,93,100,36.82,snow
476,Leh,IN,2022-01-29 18:34:39,34.1667,77.5833,-0.04,95,99,1.97,overcast clouds
477,Vestmannaeyjar,IS,2022-01-29 18:39:09,63.4427,-20.2734,36.59,87,40,9.22,scattered clouds
478,Garowe,SO,2022-01-29 18:39:10,8.4054,48.4845,70.14,63,100,20.36,overcast clouds
479,Pacific Grove,US,2022-01-29 18:39:10,36.6177,-121.9166,60.96,58,0,1.01,clear sky
480,Petropavlovsk-Kamchatskiy,RU,2022-01-29 18:39:11,53.0452,158.6483,15.78,100,75,4.47,broken clouds
481,Alice Springs,AU,2022-01-29 18:39:11,-23.7,133.8833,72.95,100,100,10.36,overcast clouds
482,Touros,BR,2022-01-29 18:39:11,-5.1989,-35.4608,83.3,70,100,10.67,overcast clouds
483,Pisco,PE,2022-01-29 18:39:12,-13.7,-76.2167,75.25,64,0,11.5,clear sky
484,Khed Brahma,IN,2022-01-29 18:39:13,24.0333,73.05,60.55,28,0,3.98,clear sky
485,Taksimo,RU,2022-01-29 18:39:13,56.3444,114.8794,-15.12,91,84,2.33,broken clouds
486,Zhongshu,CN,2022-01-29 18:39:14,24.5167,103.7667,36.5,94,17,3.69,few clouds
487,Taywarah,AF,2022-01-29 18:39:14,33.35,64.4167,13.55,73,20,5.39,few clouds
488,Grand Gaube,MU,2022-01-29 18:37:03,-20.0064,57.6608,81.0,76,79,4.0,broken clouds
489,Perundurai,IN,2022-01-29 18:39:14,11.2667,77.5833,78.35,72,100,3.8,overcast clouds
490,Troitsk,RU,2022-01-29 18:39:15,54.0979,61.5773,6.94,95,100,3.78,overcast clouds
491,Fairbanks,US,2022-01-29 18:35:14,64.8378,-147.7164,-14.98,70,0,4.61,clear sky
492,Pangnirtung,CA,2022-01-29 18:39:16,66.1451,-65.7125,-14.8,70,100,2.3,light snow
493,Sidi Ali,DZ,2022-01-29 18:39:16,36.0998,0.4206,52.03,47,0,9.98,clear sky
494,Sinnamary,GF,2022-01-29 18:39:16,5.3833,-52.95,80.89,71,100,8.08,overcast clouds
495,Kabakovo,RU,2022-01-29 18:39:17,54.5369,56.1517,-7.31,84,40,2.24,mist
496,Vilhena,BR,2022-01-29 18:39:17,-12.7406,-60.1458,79.02,78,75,13.8,broken clouds
497,Ozernovskiy,RU,2022-01-29 18:39:17,51.5,156.5167,24.58,86,100,19.66,light snow
498,Meulaboh,ID,2022-01-29 18:39:18,4.1363,96.1285,77.97,88,90,3.83,overcast clouds
499,Mindelo,CV,2022-01-29 18:39:19,16.8901,-24.9804,71.15,60,75,26.46,broken clouds
500,Alta,NO,2022-01-29 18:39:19,69.9689,23.2717,4.24,78,40,4.61,scattered clouds
501,Buala,SB,2022-01-29 18:39:19,-8.145,159.5921,80.04,83,100,7.72,light rain
502,Dezhou,CN,2022-01-29 18:39:20,37.4486,116.2925,30.38,48,0,3.76,clear sky
503,Vinh,VN,2022-01-29 18:39:20,18.6667,105.6667,65.5,93,100,14.9,overcast clouds
504,Pavlodar,KZ,2022-01-29 18:39:21,52.3,76.95,1.2,78,0,13.42,clear sky
505,Roma,US,2022-01-29 18:39:21,43.2128,-75.4557,13.66,53,0,5.75,clear sky
506,Gillette,US,2022-01-29 18:39:20,44.2911,-105.5022,50.95,18,0,11.99,clear sky
507,Chenzhou,CN,2022-01-29 18:39:26,25.8,113.0333,34.23,94,97,5.32,overcast clouds
508,Key Largo,US,2022-01-29 18:39:27,25.0865,-80.4473,62.01,44,74,20.74,broken clouds
509,Hamilton,US,2022-01-29 18:39:27,39.1834,-84.5333,26.1,61,20,1.99,few clouds
510,Karpathos,GR,2022-01-29 18:39:28,35.507,27.2132,57.16,67,100,21.85,overcast clouds
511,Berezovyy,RU,2022-01-29 18:39:28,51.6667,135.7,-18.06,92,99,4.23,overcast clouds
512,Kasongo-Lunda,CD,2022-01-29 18:39:29,-6.4667,16.8167,76.5,76,100,1.39,overcast clouds
513,Halifax,CA,2022-01-29 18:39:19,44.6453,-63.5724,34.21,98,100,13.0,overcast clouds
514,Marystown,CA,2022-01-29 18:39:29,47.1666,-55.1483,36.86,100,100,14.0,overcast clouds
515,Paracatu,BR,2022-01-29 18:38:15,-17.2222,-46.8747,82.96,56,82,5.77,broken clouds
516,Bull Savanna,JM,2022-01-29 18:39:30,17.8868,-77.5902,82.27,51,0,9.48,clear sky
517,Beyneu,KZ,2022-01-29 18:38:21,45.3167,55.2,26.11,83,5,5.01,clear sky
518,Lumut,MY,2022-01-29 18:39:31,4.2323,100.6298,78.82,94,20,0.0,few clouds
